a,replicate,gen,overall_d_count, overall_d_rate, windowed_d_count, windowed_dd_count, windowed_dwt_count
0.025,13,63,4,7.73216e-05,0,0,0
0.025,13,64,2,3.80373e-05,0,0,0
0.025,13,65,2,3.8017e-05,0,0,0
0.025,13,66,3,5.72978e-05,0,0,0
0.025,13,67,2,3.81316e-05,0,0,0
0.025,13,68,2,3.82205e-05,0,0,0
0.025,13,69,1,1.94069e-05,0,0,0
0.025,13,70,4,7.72887e-05,0,0,0
0.025,13,71,2,3.85267e-05,0,0,0
0.025,13,72,0,0.0,0,0,0
0.025,14,0,1306,0.0254809,146,73,0
0.025,14,1,1235,0.024192,45,18,9
0.025,14,2,1276,0.0251627,43,9,25
0.025,14,3,1139,0.0221414,26,5,16
0.025,14,4,1159,0.0229924,42,10,22
0.025,14,5,1123,0.0223607,37,6,25
0.025,14,6,1099,0.0218715,29,6,17
0.025,14,7,1014,0.0196939,42,12,18
0.025,14,8,922,0.0181747,21,2,17
0.025,14,9,849,0.0167317,12,1,10
0.025,14,10,759,0.0148434,20,2,16
0.025,14,11,680,0.0132481,14,1,12
0.025,14,12,621,0.0120653,9,0,9
0.025,14,13,595,0.0116197,15,0,15
0.025,14,14,548,0.0105718,18,1,16
0.025,14,15,501,0.00984244,16,1,14
0.025,14,16,425,0.0082804,9,0,9
0.025,14,17,394,0.00774889,0,0,0
0.025,14,18,337,0.00655005,8,0,8
0.025,14,19,283,0.00547495,2,0,2
0.025,14,20,253,0.00488059,2,0,2
0.025,14,21,191,0.00371422,1,0,1
0.025,14,22,130,0.00255734,1,0,1
0.025,14,23,110,0.00214058,0,0,0
0.025,14,24,95,0.00184473,2,0,2
0.025,14,25,76,0.00148368,1,0,1
0.025,14,26,54,0.00104078,0,0,0
0.025,14,27,29,0.000565655,0,0,0
0.025,14,28,15,0.000293427,0,0,0
0.025,14,29,6,0.000117032,0,0,0
0.025,14,30,5,9.65251e-05,0,0,0
0.025,14,31,6,0.000118045,0,0,0
0.025,14,32,5,9.87908e-05,0,0,0
0.025,14,33,5,9.68955e-05,0,0,0
0.025,14,34,3,5.88258e-05,0,0,0
0.025,14,35,3,5.78614e-05,0,0,0
0.025,14,36,0,0.0,0,0,0
0.025,15,0,1234,0.023816,130,65,0
0.025,15,1,1243,0.0243449,75,25,25
0.025,15,2,1168,0.0229397,52,14,24
0.025,15,3,1060,0.0208432,44,10,24
0.025,15,4,964,0.0189265,42,9,24
0.025,15,5,921,0.0181578,18,2,14
0.025,15,6,872,0.0171802,27,7,13
0.025,15,7,795,0.0155025,12,4,4
0.025,15,8,693,0.0136676,24,3,18
0.025,15,9,688,0.0134407,12,0,12
0.025,15,10,578,0.0112229,19,0,19
0.025,15,11,549,0.0105886,15,1,13
0.025,15,12,481,0.00935288,11,3,5
0.025,15,13,407,0.00786382,11,0,11
0.025,15,14,348,0.00671555,4,1,2
0.025,15,15,267,0.00518306,3,0,3
0.025,15,16,240,0.00461805,0,0,0
0.025,15,17,224,0.00433001,2,0,2
0.025,15,18,195,0.00382458,4,0,4
0.025,15,19,171,0.00334298,5,0,5
0.025,15,20,147,0.00288802,3,0,3
0.025,15,21,128,0.00245776,2,0,2
0.025,15,22,114,0.00217582,2,0,2
0.025,15,23,90,0.00174135,1,0,1
0.025,15,24,68,0.00133198,0,0,0
0.025,15,25,66,0.00130075,3,0,3
0.025,15,26,44,0.000856098,0,0,0
0.025,15,27,29,0.000570641,0,0,0
0.025,15,28,39,0.000767898,0,0,0
0.025,15,29,38,0.000744222,0,0,0
0.025,15,30,34,0.000661659,6,0,6
0.025,15,31,32,0.000617808,0,0,0
0.025,15,32,35,0.000671605,0,0,0
0.025,15,33,22,0.000426191,2,0,2
0.025,15,34,20,0.000394431,0,0,0
0.025,15,35,11,0.000215805,0,0,0
0.025,15,36,9,0.00017563,0,0,0
0.025,15,37,9,0.000176222,0,0,0
0.025,15,38,4,7.97289e-05,0,0,0
0.025,15,39,4,8.04311e-05,0,0,0
0.025,15,40,2,3.96149e-05,0,0,0
0.025,15,41,3,5.93848e-05,0,0,0
0.025,15,42,5,9.86582e-05,0,0,0
0.025,15,43,3,5.86258e-05,0,0,0
0.025,15,44,1,1.99354e-05,0,0,0
0.025,15,45,1,1.98263e-05,0,0,0
0.025,15,46,1,1.94666e-05,0,0,0
0.025,15,47,2,3.94384e-05,0,0,0
0.025,15,48,4,7.97099e-05,0,0,0
0.025,15,49,2,3.95898e-05,0,0,0
0.025,15,50,10,0.000195175,0,0,0
0.025,15,51,8,0.000153251,0,0,0
0.025,15,52,4,7.53069e-05,0,0,0
0.025,15,53,1,1.92212e-05,0,0,0
0.025,15,54,1,1.92049e-05,0,0,0
0.025,15,55,0,0.0,0,0,0
0.025,16,0,1318,0.0252307,106,53,0
0.025,16,1,1249,0.0241895,53,22,9
0.025,16,2,1109,0.0215073,51,13,25
0.025,16,3,1021,0.0196914,26,4,18
0.025,16,4,897,0.0173521,28,7,14
0.025,16,5,815,0.0162241,19,5,9
0.025,16,6,815,0.0159279,13,0,13
0.025,16,7,720,0.014292,19,0,19
0.025,16,8,680,0.0135205,12,0,12
0.025,16,9,567,0.0112277,6,1,4
0.025,16,10,540,0.0106635,6,0,6
0.025,16,11,495,0.0097326,6,1,4
0.025,16,12,398,0.00780882,12,2,8
0.025,16,13,358,0.00702374,5,0,5
0.025,16,14,354,0.00698473,6,0,6
0.025,16,15,312,0.00615385,2,0,2
0.025,16,16,274,0.00533115,4,1,2
0.025,16,17,229,0.00441983,0,0,0
0.025,16,18,190,0.00371457,1,0,1
0.025,16,19,157,0.00309104,0,0,0
0.025,16,20,134,0.00267156,2,0,2
0.025,16,21,121,0.0024028,3,0,3
0.025,16,22,96,0.00190597,1,0,1
0.025,16,23,71,0.00140084,0,0,0
0.025,16,24,63,0.00124393,1,0,1
0.025,16,25,65,0.00127112,2,0,2
0.025,16,26,61,0.00118723,0,0,0
0.025,16,27,49,0.000950423,2,0,2
0.025,16,28,32,0.000632436,0,0,0
0.025,16,29,32,0.000620492,1,0,1
0.025,16,30,10,0.000195741,0,0,0
0.025,16,31,7,0.000137131,0,0,0
0.025,16,32,10,0.000195588,0,0,0
0.025,16,33,7,0.000137233,0,0,0
0.025,16,34,9,0.000174656,0,0,0
0.025,16,35,3,5.83771e-05,0,0,0
0.025,16,36,5,9.73975e-05,0,0,0
0.025,16,37,5,9.78129e-05,0,0,0
0.025,16,38,2,3.92788e-05,0,0,0
0.025,16,39,1,1.98279e-05,0,0,0
0.025,16,40,0,0.0,0,0,0
0.025,17,0,1310,0.0249239,132,66,0
0.025,17,1,1267,0.0243429,118,49,20
0.025,17,2,1245,0.0237053,41,12,17
0.025,17,3,1146,0.0221355,62,19,24
0.025,17,4,1070,0.0207525,39,5,29
0.025,17,5,989,0.019242,30,8,14
0.025,17,6,840,0.0165537,33,3,27
0.025,17,7,714,0.0138916,14,2,10
0.025,17,8,621,0.0122129,25,4,17
0.025,17,9,596,0.0116525,21,2,17
0.025,17,10,519,0.010363,2,0,2
0.025,17,11,470,0.00933021,10,0,10
0.025,17,12,439,0.00858965,2,0,2
0.025,17,13,412,0.00790362,1,0,1
0.025,17,14,367,0.00713841,0,0,0
0.025,17,15,310,0.00606369,4,0,4
0.025,17,16,258,0.00506081,3,0,3
0.025,17,17,230,0.00445236,2,0,2
0.025,17,18,230,0.00444668,7,0,7
0.025,17,19,192,0.00375484,6,0,6
0.025,17,20,149,0.00289343,0,0,0
0.025,17,21,138,0.00266811,0,0,0
0.025,17,22,127,0.00245382,1,0,1
0.025,17,23,102,0.00199624,4,0,4
0.025,17,24,77,0.00149753,0,0,0
0.025,17,25,72,0.0014218,0,0,0
0.025,17,26,68,0.00135815,1,0,1
0.025,17,27,63,0.00124177,0,0,0
0.025,17,28,50,0.000983748,0,0,0
0.025,17,29,41,0.000803701,0,0,0
0.025,17,30,40,0.00078765,0,0,0
0.025,17,31,34,0.000660194,0,0,0
0.025,17,32,21,0.000403272,0,0,0
0.025,17,33,22,0.00042494,0,0,0
0.025,17,34,16,0.000310114,0,0,0
0.025,17,35,12,0.000229867,0,0,0
0.025,17,36,10,0.000189739,0,0,0
0.025,17,37,7,0.000135355,0,0,0
0.025,17,38,5,9.75115e-05,0,0,0
0.025,17,39,3,5.83839e-05,0,0,0
0.025,17,40,2,3.88954e-05,0,0,0
0.025,17,41,3,5.87567e-05,0,0,0
0.025,17,42,1,1.95297e-05,0,0,0
0.025,17,43,0,0.0,0,0,0
0.025,18,0,1390,0.0267833,94,47,0
0.025,18,1,1385,0.0269026,53,21,11
0.025,18,2,1279,0.0251425,49,17,15
0.025,18,3,1232,0.0238123,20,5,10
0.025,18,4,1091,0.0212232,20,1,18
0.025,18,5,1100,0.0212495,22,2,18
0.025,18,6,984,0.019138,21,2,17
0.025,18,7,866,0.0169233,14,2,10
0.025,18,8,803,0.0155163,11,0,11
0.025,18,9,746,0.0145868,6,1,4
0.025,18,10,679,0.0133682,20,1,18
0.025,18,11,591,0.0114976,19,4,11
0.025,18,12,512,0.0100736,9,0,9
0.025,18,13,507,0.00993455,3,0,3
0.025,18,14,430,0.00839614,0,0,0
0.025,18,15,380,0.00737034,9,1,7
0.025,18,16,300,0.00591203,4,0,4
0.025,18,17,280,0.00552312,12,0,12
0.025,18,18,230,0.00451405,6,0,6
0.025,18,19,203,0.00402842,0,0,0
0.025,18,20,152,0.00299177,2,0,2
0.025,18,21,146,0.00283264,1,0,1
0.025,18,22,130,0.00250443,6,0,6
0.025,18,23,111,0.00213462,0,0,0
0.025,18,24,92,0.00178564,3,0,3
0.025,18,25,89,0.00176749,5,0,5
0.025,18,26,74,0.00147082,2,0,2
0.025,18,27,63,0.00122721,1,0,1
0.025,18,28,54,0.00104659,0,0,0
0.025,18,29,48,0.000926784,0,0,0
0.025,18,30,39,0.000755287,0,0,0
0.025,18,31,26,0.000500848,2,0,2
0.025,18,32,16,0.000312329,0,0,0
0.025,18,33,10,0.000192738,0,0,0
0.025,18,34,10,0.000195412,0,0,0
0.025,18,35,5,9.76715e-05,0,0,0
0.025,18,36,6,0.000117509,0,0,0
0.025,18,37,8,0.000154745,0,0,0
0.025,18,38,5,9.62316e-05,0,0,0
0.025,18,39,3,5.82343e-05,0,0,0
0.025,18,40,2,3.85238e-05,0,0,0
0.025,18,41,0,0.0,0,0,0
0.025,19,0,1366,0.0262622,98,49,0
0.025,19,1,1264,0.0247223,58,23,12
0.025,19,2,1239,0.0242865,43,11,21
0.025,19,3,1215,0.0240499,72,22,28
0.025,19,4,1084,0.0213756,19,3,13
0.025,19,5,1022,0.0199135,36,9,18
0.025,19,6,869,0.0171855,37,8,21
0.025,19,7,746,0.0148245,27,3,21
0.025,19,8,645,0.0127365,15,3,9
0.025,19,9,600,0.0116582,11,1,9
0.025,19,10,594,0.0115735,10,2,6
0.025,19,11,515,0.00992025,14,1,12
0.025,19,12,469,0.00908,6,0,6
0.025,19,13,414,0.00817213,9,1,7
0.025,19,14,393,0.0075545,8,0,8
0.025,19,15,349,0.00674526,4,0,4
0.025,19,16,288,0.00567331,1,0,1
0.025,19,17,267,0.00526254,1,0,1
0.025,19,18,252,0.00489036,4,0,4
0.025,19,19,233,0.00448353,0,0,0
0.025,19,20,180,0.00350249,0,0,0
0.025,19,21,134,0.00256538,0,0,0
0.025,19,22,92,0.00176753,3,0,3
0.025,19,23,85,0.00164131,0,0,0
0.025,19,24,64,0.00126054,1,0,1
0.025,19,25,41,0.000796766,0,0,0
0.025,19,26,35,0.000686598,0,0,0
0.025,19,27,28,0.000549472,0,0,0
0.025,19,28,24,0.000467272,0,0,0
0.025,19,29,21,0.000409852,0,0,0
0.025,19,30,19,0.00036599,0,0,0
0.025,19,31,10,0.000191968,0,0,0
0.025,19,32,11,0.00021298,0,0,0
0.025,19,33,9,0.000170947,0,0,0
0.025,19,34,7,0.000132772,0,0,0
0.025,19,35,7,0.000133349,0,0,0
0.025,19,36,3,5.74537e-05,0,0,0
0.025,19,37,3,5.72301e-05,0,0,0
0.025,19,38,1,1.95488e-05,0,0,0
0.025,19,39,0,0.0,0,0,0
0.0654,0,0,3316,0.0646318,118,59,0
0.0654,0,1,3560,0.0699631,102,51,0
0.0654,0,2,3611,0.0704448,123,58,7
0.0654,0,3,3460,0.0685013,49,22,5
0.0654,0,4,3406,0.0677299,38,16,6
0.0654,0,5,3366,0.0666904,68,26,16
0.0654,0,6,3351,0.0664749,63,21,21
0.0654,0,7,3270,0.0643878,66,26,14
0.0654,0,8,3381,0.0674473,70,27,16
0.0654,0,9,3444,0.0674052,62,24,14
0.0654,0,10,3528,0.068335,80,33,14
0.0654,0,11,3520,0.0688307,62,23,16
0.0654,0,12,3552,0.0697647,56,22,12
0.0654,0,13,3486,0.068926,74,26,22
0.0654,0,14,3419,0.0674625,68,25,18
0.0654,0,15,3403,0.0678862,36,14,8
0.0654,0,16,3292,0.0666856,32,12,8
0.0654,0,17,3179,0.0652772,18,4,10
0.0654,0,18,3243,0.064445,65,23,19
0.0654,0,19,3159,0.0629132,82,33,16
0.0654,0,20,3029,0.0604012,53,16,21
0.0654,0,21,3087,0.0614304,57,14,29
0.0654,0,22,3089,0.0611586,46,11,24
0.0654,0,23,3106,0.0612962,83,33,17
0.0654,0,24,3004,0.06008,39,10,19
0.0654,0,25,3009,0.0602958,59,13,33
0.0654,0,26,3107,0.0609144,67,22,23
0.0654,0,27,3070,0.0601348,58,16,26
0.0654,0,28,2873,0.0567585,38,8,22
0.0654,0,29,2722,0.0544444,41,7,27
0.0654,0,30,2558,0.0510905,33,8,17
0.0654,0,31,2465,0.0491134,32,10,12
0.0654,0,32,2468,0.0487921,32,10,12
0.0654,0,33,2307,0.0460369,30,8,14
0.0654,0,34,2427,0.0476686,37,9,19
0.0654,0,35,2172,0.0426367,49,12,25
0.0654,0,36,1997,0.0399448,15,2,11
0.0654,0,37,1973,0.0396105,27,4,19
0.0654,0,38,2016,0.0392554,51,13,25
0.0654,0,39,1898,0.0377501,32,8,16
0.0654,0,40,1790,0.0357428,35,8,19
0.0654,0,41,1703,0.0341365,37,12,13
0.0654,0,42,1619,0.0320607,35,5,25
0.0654,0,43,1454,0.0289296,17,4,9
0.0654,0,44,1382,0.0275496,22,3,16
0.0654,0,45,1300,0.0257906,20,3,14
0.0654,0,46,1218,0.0239424,14,3,8
0.0654,0,47,1064,0.0209606,10,0,10
0.0654,0,48,1017,0.0199248,12,2,8
0.0654,0,49,952,0.0187055,9,0,9
0.0654,0,50,826,0.0162088,9,1,7
0.0654,0,51,729,0.0142105,14,2,10
0.0654,0,52,599,0.0118572,5,0,5
0.0654,0,53,584,0.0114384,9,1,7
0.0654,0,54,547,0.0107902,8,0,8
0.0654,0,55,508,0.00990833,6,0,6
0.0654,0,56,421,0.00829034,3,0,3
0.0654,0,57,338,0.00660234,0,0,0
0.0654,0,58,308,0.00600132,0,0,0
0.0654,0,59,271,0.00521776,4,0,4
0.0654,0,60,216,0.0041035,6,0,6
0.0654,0,61,147,0.00278578,2,0,2
0.0654,0,62,120,0.00226202,3,0,3
0.0654,0,63,103,0.00197606,0,0,0
0.0654,0,64,91,0.00173373,4,0,4
0.0654,0,65,73,0.00138905,2,0,2
0.0654,0,66,67,0.00129144,0,0,0
0.0654,0,67,59,0.00111967,0,0,0
0.0654,0,68,42,0.000802507,0,0,0
0.0654,0,69,48,0.000932111,0,0,0
0.0654,0,70,41,0.000800187,0,0,0
0.0654,0,71,41,0.000807309,0,0,0
0.0654,0,72,26,0.000517289,0,0,0
0.0654,0,73,30,0.000594083,0,0,0
0.0654,0,74,21,0.000406835,0,0,0
0.0654,0,75,28,0.000545278,0,0,0
0.0654,0,76,29,0.000564466,1,0,1
0.0654,0,77,29,0.000549492,0,0,0
0.0654,0,78,27,0.000513757,2,0,2
0.0654,0,79,16,0.00030806,0,0,0
0.0654,0,80,16,0.00030722,0,0,0
0.0654,0,81,8,0.000153965,0,0,0
0.0654,0,82,11,0.000211295,0,0,0
0.0654,0,83,6,0.000116932,0,0,0
0.0654,0,84,3,5.81801e-05,0,0,0
0.0654,0,85,2,3.85698e-05,0,0,0
0.0654,0,86,2,3.87657e-05,0,0,0
0.0654,0,87,1,1.96063e-05,0,0,0
0.0654,0,88,3,5.82683e-05,0,0,0
0.0654,0,89,4,7.64584e-05,0,0,0
0.0654,0,90,2,3.8613e-05,0,0,0
0.0654,0,91,1,1.90389e-05,0,0,0
0.0654,0,92,0,0.0,0,0,0
0.0654,1,0,3302,0.0648264,150,75,0
0.0654,1,1,3295,0.0647348,102,49,4
0.0654,1,2,3261,0.0643373,112,51,10
0.0654,1,3,3238,0.0637351,68,32,4
0.0654,1,4,3360,0.0658617,104,46,12
0.0654,1,5,3300,0.0656246,82,32,18
0.0654,1,6,3419,0.0682817,73,31,11
0.0654,1,7,3335,0.0669114,79,33,13
0.0654,1,8,3279,0.0653369,78,30,18
0.0654,1,9,3348,0.0657786,66,27,12
0.0654,1,10,3556,0.0693367,71,27,17
0.0654,1,11,3306,0.0641618,68,26,16
0.0654,1,12,3411,0.0661431,99,37,25
0.0654,1,13,3211,0.0621588,50,16,18
0.0654,1,14,3186,0.0623776,39,13,13
0.0654,1,15,3068,0.0607356,45,15,15
0.0654,1,16,3087,0.0605057,47,15,17
0.0654,1,17,2949,0.0580786,39,16,7
0.0654,1,18,2958,0.0579704,58,22,14
0.0654,1,19,2839,0.0562981,55,16,23
0.0654,1,20,2864,0.0568412,74,25,24
0.0654,1,21,2836,0.0560474,80,26,28
0.0654,1,22,2859,0.0563305,39,10,19
0.0654,1,23,2736,0.0533146,50,13,24
0.0654,1,24,2620,0.0513786,41,11,19
0.0654,1,25,2590,0.0513461,36,6,24
0.0654,1,26,2383,0.0481375,18,3,12
0.0654,1,27,2416,0.0484926,32,6,20
0.0654,1,28,2183,0.0438618,63,21,21
0.0654,1,29,2194,0.043155,45,7,31
0.0654,1,30,2187,0.0425801,59,14,31
0.0654,1,31,2089,0.0413189,35,10,15
0.0654,1,32,2000,0.0394058,40,12,16
0.0654,1,33,1828,0.0363304,12,0,12
0.0654,1,34,1828,0.0363607,42,8,26
0.0654,1,35,1634,0.0331602,39,11,17
0.0654,1,36,1550,0.0306227,61,16,29
0.0654,1,37,1504,0.0295018,30,4,22
0.0654,1,38,1422,0.028125,33,9,15
0.0654,1,39,1375,0.0271696,25,2,21
0.0654,1,40,1313,0.0259005,21,1,19
0.0654,1,41,1203,0.0237072,24,4,16
0.0654,1,42,1074,0.0208722,6,1,4
0.0654,1,43,984,0.0191395,8,1,6
0.0654,1,44,842,0.0166858,13,0,13
0.0654,1,45,766,0.0150403,5,0,5
0.0654,1,46,692,0.0135511,13,2,9
0.0654,1,47,602,0.0117707,5,0,5
0.0654,1,48,546,0.0108265,8,0,8
0.0654,1,49,456,0.0091138,7,1,5
0.0654,1,50,396,0.00776806,8,0,8
0.0654,1,51,330,0.00649274,7,1,5
0.0654,1,52,273,0.00534917,7,1,5
0.0654,1,53,253,0.00503222,4,0,4
0.0654,1,54,247,0.00479295,12,1,10
0.0654,1,55,207,0.00400433,3,0,3
0.0654,1,56,173,0.00341479,2,0,2
0.0654,1,57,136,0.00264139,0,0,0
0.0654,1,58,119,0.00233141,1,0,1
0.0654,1,59,99,0.00195498,1,0,1
0.0654,1,60,72,0.00138723,0,0,0
0.0654,1,61,62,0.00121335,0,0,0
0.0654,1,62,52,0.00102751,0,0,0
0.0654,1,63,51,0.00100659,0,0,0
0.0654,1,64,48,0.000923539,1,0,1
0.0654,1,65,39,0.000752083,1,0,1
0.0654,1,66,34,0.000652967,3,0,3
0.0654,1,67,37,0.000702781,0,0,0
0.0654,1,68,27,0.000518035,2,0,2
0.0654,1,69,26,0.000495559,4,0,4
0.0654,1,70,20,0.000384941,2,0,2
0.0654,1,71,12,0.000234219,1,0,1
0.0654,1,72,12,0.000235858,0,0,0
0.0654,1,73,5,9.85144e-05,0,0,0
0.0654,1,74,3,5.94436e-05,0,0,0
0.0654,1,75,3,5.76369e-05,0,0,0
0.0654,1,76,1,1.91865e-05,0,0,0
0.0654,1,77,3,5.80855e-05,0,0,0
0.0654,1,78,1,1.92359e-05,0,0,0
0.0654,1,79,1,1.94258e-05,0,0,0
0.0654,1,80,1,1.97099e-05,0,0,0
0.0654,1,81,1,1.97965e-05,0,0,0
0.0654,1,82,1,1.98216e-05,0,0,0
0.0654,1,83,1,1.97887e-05,0,0,0
0.0654,1,84,2,3.87958e-05,0,0,0
0.0654,1,85,1,1.92574e-05,0,0,0
0.0654,1,86,1,1.9256e-05,0,0,0
0.0654,1,87,0,0.0,0,0,0
0.0654,2,0,3330,0.0644125,118,59,0
0.0654,2,1,3578,0.0691535,100,50,0
0.0654,2,2,3600,0.0703317,135,59,17
0.0654,2,3,3603,0.0702613,79,34,11
0.0654,2,4,3584,0.0712582,110,49,12
0.0654,2,5,3606,0.0718842,73,30,13
0.0654,2,6,3706,0.0730966,89,36,17
0.0654,2,7,3677,0.0718529,76,30,16
0.0654,2,8,3574,0.071652,68,30,8
0.0654,2,9,3646,0.0716306,79,25,29
0.0654,2,10,3730,0.0723822,66,29,8
0.0654,2,11,3648,0.0718535,82,29,24
0.0654,2,12,3479,0.0687794,83,29,25
0.0654,2,13,3577,0.0697135,71,28,15
0.0654,2,14,3571,0.0702538,42,12,18
0.0654,2,15,3576,0.0712549,76,30,16
0.0654,2,16,3673,0.0724001,98,38,22
0.0654,2,17,3569,0.070278,83,37,9
0.0654,2,18,3531,0.0698655,71,28,15
0.0654,2,19,3600,0.0705993,57,18,21
0.0654,2,20,3378,0.0669999,97,36,25
0.0654,2,21,3555,0.0698017,81,32,17
0.0654,2,22,3334,0.0667067,56,19,18
0.0654,2,23,3268,0.0654543,56,20,16
0.0654,2,24,3304,0.0649882,67,22,23
0.0654,2,25,3189,0.0628994,56,20,16
0.0654,2,26,2913,0.057442,36,9,18
0.0654,2,27,3006,0.0591593,48,18,12
0.0654,2,28,3012,0.0595799,74,26,22
0.0654,2,29,3078,0.0604881,48,13,22
0.0654,2,30,2863,0.0569842,34,10,14
0.0654,2,31,2822,0.0554181,46,12,22
0.0654,2,32,2648,0.0518362,34,5,24
0.0654,2,33,2524,0.0504396,31,9,13
0.0654,2,34,2440,0.0485263,31,8,15
0.0654,2,35,2417,0.0480269,43,8,27
0.0654,2,36,2433,0.0485299,47,7,33
0.0654,2,37,2416,0.0479898,53,21,11
0.0654,2,38,2323,0.0466222,34,5,24
0.0654,2,39,2258,0.0459018,47,12,23
0.0654,2,40,2109,0.042899,30,6,18
0.0654,2,41,2011,0.040484,19,5,9
0.0654,2,42,1872,0.0371694,24,3,18
0.0654,2,43,1797,0.0357313,47,14,19
0.0654,2,44,1588,0.0313698,11,1,9
0.0654,2,45,1548,0.0304138,41,8,25
0.0654,2,46,1419,0.0274288,30,5,20
0.0654,2,47,1315,0.0257439,15,2,11
0.0654,2,48,1261,0.024919,30,0,30
0.0654,2,49,1152,0.0226344,13,2,9
0.0654,2,50,1076,0.0211828,23,5,13
0.0654,2,51,987,0.0191896,9,1,7
0.0654,2,52,877,0.0170014,8,0,8
0.0654,2,53,721,0.013941,10,0,10
0.0654,2,54,602,0.0116324,8,0,8
0.0654,2,55,455,0.00895282,2,0,2
0.0654,2,56,447,0.00876952,5,1,3
0.0654,2,57,440,0.00861394,0,0,0
0.0654,2,58,380,0.0073861,6,2,2
0.0654,2,59,324,0.00632788,5,0,5
0.0654,2,60,297,0.00576028,6,0,6
0.0654,2,61,218,0.00421044,2,0,2
0.0654,2,62,182,0.00354831,5,0,5
0.0654,2,63,146,0.00284756,3,0,3
0.0654,2,64,152,0.00294917,2,0,2
0.0654,2,65,137,0.00268102,0,0,0
0.0654,2,66,125,0.00244743,3,0,3
0.0654,2,67,101,0.00195653,0,0,0
0.0654,2,68,89,0.00172816,0,0,0
0.0654,2,69,61,0.00119355,0,0,0
0.0654,2,70,52,0.00101136,0,0,0
0.0654,2,71,47,0.000917395,0,0,0
0.0654,2,72,39,0.000766871,0,0,0
0.0654,2,73,28,0.000548718,0,0,0
0.0654,2,74,21,0.000412347,0,0,0
0.0654,2,75,17,0.000330431,0,0,0
0.0654,2,76,9,0.000177165,0,0,0
0.0654,2,77,6,0.000115884,0,0,0
0.0654,2,78,7,0.000134776,0,0,0
0.0654,2,79,9,0.000174257,0,0,0
0.0654,2,80,4,7.89453e-05,0,0,0
0.0654,2,81,2,3.90274e-05,0,0,0
0.0654,2,82,0,0.0,0,0,0
0.0654,3,0,3180,0.0626947,88,44,0
0.0654,3,1,3273,0.0639508,84,41,2
0.0654,3,2,3382,0.0655274,98,47,4
0.0654,3,3,3125,0.0606019,81,37,7
0.0654,3,4,3029,0.0590402,53,20,13
0.0654,3,5,2949,0.0574697,62,24,14
0.0654,3,6,2866,0.0553154,66,24,18
0.0654,3,7,2735,0.0537983,61,19,23
0.0654,3,8,2677,0.0531256,52,20,12
0.0654,3,9,2562,0.0510013,48,15,18
0.0654,3,10,2546,0.0504438,27,5,17
0.0654,3,11,2617,0.0513843,81,32,17
0.0654,3,12,2616,0.0519831,62,24,14
0.0654,3,13,2404,0.0478503,50,9,32
0.0654,3,14,2378,0.0470332,57,20,17
0.0654,3,15,2427,0.0473155,42,14,14
0.0654,3,16,2363,0.0470361,44,14,16
0.0654,3,17,2415,0.0471624,30,5,20
0.0654,3,18,2304,0.0456274,54,11,32
0.0654,3,19,2200,0.0434886,23,4,15
0.0654,3,20,2127,0.0423048,19,5,9
0.0654,3,21,2023,0.039966,27,3,21
0.0654,3,22,1974,0.0389073,57,18,21
0.0654,3,23,2011,0.0403669,15,4,7
0.0654,3,24,1817,0.0363633,25,4,17
0.0654,3,25,1652,0.0324163,32,10,12
0.0654,3,26,1507,0.0297967,21,4,13
0.0654,3,27,1441,0.0286686,28,2,24
0.0654,3,28,1341,0.0267857,28,2,24
0.0654,3,29,1222,0.024486,6,0,6
0.0654,3,30,1102,0.0220859,24,4,16
0.0654,3,31,999,0.0196886,13,1,11
0.0654,3,32,918,0.0179388,14,0,14
0.0654,3,33,753,0.0146572,9,0,9
0.0654,3,34,676,0.0131687,1,0,1
0.0654,3,35,574,0.0112788,3,0,3
0.0654,3,36,523,0.010327,9,0,9
0.0654,3,37,484,0.00937585,10,0,10
0.0654,3,38,379,0.0073183,11,0,11
0.0654,3,39,333,0.00642435,7,0,7
0.0654,3,40,328,0.00636794,2,0,2
0.0654,3,41,258,0.00501516,0,0,0
0.0654,3,42,223,0.00436724,5,0,5
0.0654,3,43,206,0.00405592,1,0,1
0.0654,3,44,151,0.00303396,3,0,3
0.0654,3,45,144,0.00283286,3,0,3
0.0654,3,46,139,0.0027086,2,0,2
0.0654,3,47,131,0.00254083,1,0,1
0.0654,3,48,117,0.00224473,1,0,1
0.0654,3,49,73,0.00141352,4,0,4
0.0654,3,50,74,0.00142297,0,0,0
0.0654,3,51,60,0.00115518,0,0,0
0.0654,3,52,33,0.000630276,1,0,1
0.0654,3,53,18,0.000339866,1,0,1
0.0654,3,54,14,0.000265594,0,0,0
0.0654,3,55,14,0.000267881,0,0,0
0.0654,3,56,9,0.000173853,0,0,0
0.0654,3,57,5,9.58883e-05,0,0,0
0.0654,3,58,4,7.72529e-05,0,0,0
0.0654,3,59,1,1.95389e-05,0,0,0
0.0654,3,60,0,0.0,0,0,0
0.0654,4,0,3488,0.0686101,98,49,0
0.0654,4,1,3597,0.0710308,112,46,20
0.0654,4,2,3796,0.073364,109,51,7
0.0654,4,3,3710,0.0716161,96,44,8
0.0654,4,4,3724,0.0713383,78,36,6
0.0654,4,5,3901,0.0745689,119,52,15
0.0654,4,6,3755,0.0722532,73,28,17
0.0654,4,7,3809,0.0738665,100,35,30
0.0654,4,8,3811,0.0751558,80,35,10
